Address line 1,Address line 2,Full Address,Latitude,Longitude,Number_of_Parks_Nearby,Distance_to_Nearest_Parks_miles,Number_of_Malls_Nearby,Distance_to_Nearest_Malls_miles,Number_of_Metros_Nearby,Distance_to_Nearest_Metros_miles,Number_of_Clubs_Nearby,Distance_to_Nearest_Clubs_miles,Number_of_Restaurants_Nearby,Distance_to_Nearest_Restaurants_miles,Number_of_Schools_Nearby,Distance_to_Nearest_Schools_miles,Number_of_Colleges_Nearby,Distance_to_Nearest_Colleges_miles,Number_of_Universities_Nearby,Distance_to_Nearest_Universities_miles,Number_of_Buses_Nearby,Distance_to_Nearest_Buses_miles,Number_of_Trains_Nearby,Distance_to_Nearest_Trains_miles,Number_of_Airports_Nearby,Distance_to_Nearest_Airports_miles,Number_of_Museums_Nearby,Distance_to_Nearest_Museums_miles,Number_of_Libraries_Nearby,Distance_to_Nearest_Libraries_miles,Number_of_Grocery_stores_Nearby,Distance_to_Nearest_Grocery_stores_miles,borough
160 E 38th St Apt 18C,"New York, NY 10016","160 E 38th St Apt 18C New York, NY 10016 ",40.7485444,-73.9773641,17,0.9198445466811934,3,0.4565823148800463,130,0.2122214421856697,41,0.6485119946941633,3416,0.0413047338695024,179,0.2632750006704404,13,0.1641529000821441,21,0.3266035133457585,1588,0.071450738256636,137,0.2122214421856697,1,0.9532444863087032,45,0.1430002794236849,26,0.292193805739216,214,0.0512403541912662,
200 E 16th St Apt 2D,"Manhattan, NY 10003","200 E 16th St Apt 2D Manhattan, NY 10003 ",40.7344937,-73.9862705,22,0.3200157550045511,3,0.8735508227718077,147,0.096925814936914,40,0.5101457023716229,3227,0.0193484937253829,195,0.0601724218751562,15,0.1769162331962299,23,0.3510119952877108,1516,0.0712745064150908,160,0.096925814936914,1,0.7032308467632018,46,0.3306113433776554,28,0.4315736783489869,211,0.0366798144748836,
160 E 38th St Apt 7G,"New York, NY 10016","160 E 38th St Apt 7G New York, NY 10016 ",40.7485444,-73.9773641,17,0.9198445466811934,3,0.4565823148800463,130,0.2122214421856697,41,0.6485119946941633,3416,0.0413047338695024,179,0.2632750006704404,13,0.1641529000821441,21,0.3266035133457585,1588,0.071450738256636,137,0.2122214421856697,1,0.9532444863087032,45,0.1430002794236849,26,0.292193805739216,214,0.0512403541912662,
308 W 103rd St Apt 2G,"Manhattan, NY 10025","308 W 103rd St Apt 2G Manhattan, NY 10025 ",40.7996534,-73.97021,17,0.6880934010111901,1,2.2556973793513304,69,0.0938524975889976,8,1.4217027301452816,1385,0.0796908756003218,199,0.1411090286964945,7,0.9005660213826477,4,1.618138299186688,1143,0.0886200670211826,73,0.0938524975889976,0,inf,19,1.1183056755980327,21,0.2931910589378361,123,0.1117225730305152,
2315 Healy Ave,"Far Rockaway, NY 11691","2315 Healy Ave Far Rockaway, NY 11691 ",40.6050885,-73.7595762,3,1.405847271907661,0,inf,8,0.2757665809063929,0,inf,53,0.364318517261947,10,0.3084205940811876,0,inf,0,inf,157,0.3213153487618421,16,0.2757665809063929,0,inf,1,1.3662080598501365,1,2.312354875982402,6,0.6371137871373092,
1 Central Park S # 506,"New York, NY 10019","1 Central Park S # 506 New York, NY 10019 ",40.7691094,-73.98162,15,0.4306338588296594,3,0.0800342233868508,105,0.0525760184044662,27,0.0564710483415886,2688,0.0099368962540789,171,0.1415023379997118,13,0.3408813742182008,21,0.1053230961849841,1499,0.0313620994085361,113,0.0525760184044662,1,2.387311819492251,30,0.2843087987859947,25,0.0579621180009493,185,0.0740424139887225,
3224 Fulton St,"Brooklyn, NY 11208","3224 Fulton St Brooklyn, NY 11208 ",40.6823821,-73.8760553,24,0.3611770464386394,1,1.270016447497882,63,0.1600558475254917,15,1.598773245539628,498,0.0870988483018937,78,0.0759689455390155,0,inf,0,inf,1530,0.1215685640031611,68,0.1600558475254917,0,inf,1,3.0339734054137875,4,1.2969294066611825,72,0.2431562131439825,
45 E 66th St Apt 5W,"Manhattan, NY 10065","45 E 66th St Apt 5W Manhattan, NY 10065 ",40.767785,-73.9681416,16,1.0752126614600948,3,0.7717392369981361,112,0.2111481228577502,34,0.3798893947587051,2779,0.019189696014096,182,0.0968113470495647,13,0.2174683622162227,21,0.7249261380012954,1580,0.0048230607197574,120,0.2111481228577502,1,2.2654757807831696,29,0.2159904736306728,23,0.1778837057639702,202,0.2829843726166704,
3850 Hudson Manor Ter Apt 6BE,"Bronx, NY 10463","3850 Hudson Manor Ter Apt 6BE Bronx, NY 10463 ",40.88954,-73.9152547,32,0.6098617414220588,1,0.7611478205657398,34,0.8252114249019742,1,1.9875350138930588,142,0.4323655351918802,92,0.3385371211529211,0,inf,0,inf,456,0.2353045501645922,45,0.8206745947669548,0,inf,3,1.580358931925554,6,0.7771639604040995,43,0.4248767883194182,
1 Rose St,"Brooklyn, NY 11236","1 Rose St Brooklyn, NY 11236 ",40.6443109,-73.9073178,24,0.1461371682930183,0,inf,49,0.3172734512130713,2,1.6880686722160154,143,0.3652272983979478,73,0.7849833573140025,0,inf,0,inf,1342,0.1251429988189334,50,0.3172734512130713,1,2.699171133619242,2,2.66111603410256,3,1.2844756253376446,36,0.5644672031059633,
435 Sycamore St,"Staten Island, NY 10312","435 Sycamore St Staten Island, NY 10312 ",40.5383847,-74.1644212,1,2.1193132623687485,0,inf,8,0.4189590152836026,0,inf,93,0.2427356184403971,3,2.473407097334736,0,inf,0,inf,220,0.204917884340493,8,0.4189590152836026,0,inf,1,2.7473663455020736,0,inf,9,0.480688391441842,
170 Detroit Ave,"Staten Island, NY 10312","170 Detroit Ave Staten Island, NY 10312 ",40.5441257,-74.1788408,1,2.7819666185751744,0,inf,8,0.252685436080915,0,inf,100,0.19856545130437,6,2.0902360167511893,0,inf,0,inf,231,0.6512163328914556,8,0.252685436080915,0,inf,1,1.994244538879288,0,inf,9,0.7163260324721035,
330 E 38th St Apt 48K,"New York, NY 10016","330 E 38th St Apt 48K New York, NY 10016 ",40.7463283,-73.972718,18,1.009381531548533,3,0.6924771234114309,134,0.3954998957123061,42,0.841828639417268,3461,0.0820633489173566,193,0.2746994779230373,13,0.3461097905449575,21,0.3356321927581057,1597,0.1068672025617512,141,0.3954998957123061,1,0.7711566302755501,45,0.3902662226964524,26,0.5157530079163044,223,0.1554057837012651,
108 Leonard St Apt 8B,"New York, NY 10013","108 Leonard St Apt 8B New York, NY 10013 ",40.7163709,-74.003384,19,0.32251947592773,2,1.7737901297023408,126,0.2072107294616136,36,0.6497856605305782,2857,0.1373230468699342,167,0.2435136087919718,11,0.1657035742035712,20,0.9386240184029162,1277,0.0735870860388095,141,0.2072107294616136,1,2.059234376160564,43,0.0746915574128451,17,0.3103376606403824,181,0.0749651430137008,
30 Bushwick Ave Unit 4D,"Brooklyn, NY 11211","30 Bushwick Ave Unit 4D Brooklyn, NY 11211 ",40.7138396,-73.9419407,24,0.6387626519248455,0,inf,109,0.1368513684905574,37,0.2692513346262655,2167,0.0354056056820129,173,0.1779149173861013,8,0.8619101582122362,10,2.536279323008204,1808,0.0859578579696208,114,0.1368513684905574,1,2.1919207179355054,18,0.5332332128148188,10,2.005694703762779,221,0.083524242162257,
432 Park Ave Unit Penthouse,"New York, NY 10022","432 Park Ave Unit Penthouse New York, NY 10022 ",40.7617561,-73.9719035,15,0.941861906236482,3,0.734120490911668,119,0.2157225021773171,40,0.0806456603887103,3086,0.0360922208196887,174,0.1414374912759923,12,0.5536904860575302,21,0.8241239254790808,1585,0.0196418319478603,126,0.2157225021773171,1,1.8364033538971056,34,0.1883822593936604,25,0.1477823424606042,209,0.2453539099120335,
480 Kent Ave Unit 16H,"Brooklyn, NY 11249","480 Kent Ave Unit 16H Brooklyn, NY 11249 ",40.7068533,-73.9683664,26,0.474234071795667,2,2.9284180503370894,147,0.559204845553093,45,0.3175056715008167,2782,0.2578012566833333,200,0.0173580859774015,13,1.413331684806522,15,2.06973723672192,1664,0.0447628641235407,151,0.559204845553093,1,1.9672290285066976,41,0.8243274072708203,15,1.0593934883788234,214,0.2704831319445077,
1117 30th Dr,"Astoria, NY 11102","1117 30th Dr Astoria, NY 11102 ",40.77033,-73.933656,16,1.2390374290054234,1,2.583121624343064,94,0.681213317048889,22,1.0788069731062022,2061,0.1315200755767759,171,0.5516739551151564,7,1.6113124485724946,6,1.179695908701028,1572,0.0641197688616531,99,0.681213317048889,0,inf,18,1.098916857568874,19,0.6823324808775663,191,0.272844155234023,
111 W 56th St Apt 41J,"New York, NY 10019","111 W 56th St Apt 41J New York, NY 10019 ",40.764066,-73.9783129,16,0.6903144894914682,3,0.3816990706736757,113,0.0457345069702391,35,0.3776035304706413,2915,0.0028964793891369,173,0.0796209739162436,12,0.2881838083882604,21,0.4867951979604644,1547,0.0527807132063395,120,0.0457345069702391,1,2.015161851577136,34,0.4435743768927999,25,0.2310380346392576,196,0.06106793917424,
2211 3rd Ave Unit 1,"New York, NY 10035","2211 3rd Ave Unit 1 New York, NY 10035 ",40.800769,-73.937393,31,0.6079054909315895,0,inf,75,0.2470613218343332,9,0.3217548968717602,1148,0.0983570006102058,231,0.1076007197940093,5,1.2264736521187791,3,1.3533351813700836,1280,0.0839960030492416,78,0.2470613218343332,0,inf,21,0.6966881466787087,14,1.4898803310894198,136,0.2283380972028883,
253 Purdy Ave,"Staten Island, NY 10314","253 Purdy Ave Staten Island, NY 10314 ",40.610281,-74.1356718,4,1.994607292217441,0,inf,3,2.506113689311957,1,1.1573508531246757,157,0.6520236736713154,19,0.4572688196685359,0,inf,1,2.465180527066835,519,0.167145574301242,4,2.506113689311957,0,inf,8,0.399468502831593,1,2.647524003551328,21,0.4917049746072242,
185 Foster Rd,"Staten Island, NY 10309","185 Foster Rd Staten Island, NY 10309 ",40.5316133,-74.2026108,1,2.936240468871676,0,inf,9,0.4409994318713363,0,inf,114,0.4053625173972943,4,0.5710777029728117,0,inf,0,inf,203,0.5331784371914332,9,0.4409994318713363,0,inf,1,0.975820691994576,0,inf,10,0.955248000828974,
274 Morrison Ave,"Staten Island, NY 10310","274 Morrison Ave Staten Island, NY 10310 ",40.6281091,-74.1155392,1,2.7854168303218563,0,inf,4,2.122567041550326,1,0.7770349603027666,155,0.0788595419817325,23,1.219349963631699,1,2.2667673925893435,1,1.3652545325310663,568,0.0590522663802212,7,1.9414034255590813,0,inf,8,0.4239922035228227,0,inf,20,0.0842061003130561,
407 Mountainview Ave,"Staten Island, NY 10314","407 Mountainview Ave Staten Island, NY 10314 ",40.60136,-74.1247989,4,1.7911890541358646,0,inf,4,1.6659610067954185,1,1.759035454017437,173,0.5185868396064423,19,0.3990630467351694,0,inf,1,2.2468097873147364,583,0.1269061118412145,4,1.6659610067954185,0,inf,5,1.1653519966553323,1,1.9142461125887589,25,0.5058129949883186,
145 Reade St,"Manhattan, NY 10013","145 Reade St Manhattan, NY 10013 ",40.7164065,-74.0101344,17,0.4243828437371291,2,1.790780886222436,119,0.0776080198931695,33,0.9044085073880216,2642,0.0298885778174777,161,0.4459657338982488,11,0.209909472330375,20,1.1243053700500976,1238,0.0338312627987566,133,0.0776080198931695,1,2.343882200325061,42,0.3231087223257489,16,0.232196592671525,171,0.1004817630769412,
40 E 80th St Apt 21A,"Manhattan, NY 10075","40 E 80th St Apt 21A Manhattan, NY 10075 ",40.7768173,-73.9615575,15,0.9709176178383498,2,1.2579257751264847,100,0.2361420119882863,21,1.0920838329682354,2318,0.0582208455373809,184,0.1183380141696682,10,0.6805006272513139,11,0.9025653361104568,1486,0.0215039311806766,106,0.2361420119882863,1,2.9358896132589845,25,0.2179420488917332,23,0.5916962503932871,190,0.2781921400168198,
269 87th St,"Brooklyn, NY 11209","269 87th St Brooklyn, NY 11209 ",40.6230399,-74.0318599,2,0.6768786368510606,0,inf,36,0.1879405007692121,0,inf,380,0.0221312253610235,36,0.232517736587388,1,2.76955695496732,0,inf,863,0.0314772516184187,36,0.1879405007692121,0,inf,2,2.82769755747878,2,1.840904242813023,64,0.1713113585549457,
153 Ramapo Ave,"Staten Island, NY 10309","153 Ramapo Ave Staten Island, NY 10309 ",40.5406081,-74.2073175,2,2.527702212391358,0,inf,9,0.9449081150129912,0,inf,110,0.1497819767370173,12,0.9980352869936858,0,inf,0,inf,203,0.0901420283309857,9,0.9449081150129912,0,inf,1,0.4840856055490176,0,inf,10,0.8088747435133052,
118-29 205th St,"Saint Albans, NY 11412","118-29 205th St Saint Albans, NY 11412 ",40.6940714,-73.746401,17,0.6890019316146674,0,inf,3,2.345899520016469,4,1.1135288507532146,151,0.1382638435908563,29,0.2853327384445554,0,inf,0,inf,1064,0.0647850614810013,13,1.0250375860478929,0,inf,0,inf,2,0.3592887040080081,50,0.2587750373453145,
203 Pelton Ave,"Staten Island, NY 10310","203 Pelton Ave Staten Island, NY 10310 ",40.6382662,-74.1106676,1,2.078699056064208,0,inf,4,1.882360089031326,1,1.3068929132507852,129,0.2509890108651441,24,0.5774016167016679,1,1.7871601018590964,1,1.553206381474874,531,0.0421657026682784,8,1.4690039668289094,0,inf,8,0.0275287767778956,0,inf,16,0.6686555816089809,
221-13 106th Ave,"Queens Village, NY 11429","221-13 106th Ave Queens Village, NY 11429 ",40.7100072,-73.7334876,16,0.262320233715571,0,inf,1,2.648891468651399,4,1.938066231634996,195,0.2292167415640481,27,0.3434601689771455,0,inf,0,inf,921,0.1837140489681699,12,0.3714949331266473,0,inf,0,inf,2,1.0988124002985142,47,0.9138920178382084,
180 Dinsmore St Apt H,"Staten Island, NY 10314","180 Dinsmore St Apt H Staten Island, NY 10314 ",40.603245,-74.1713802,4,0.2638175344221392,0,inf,0,inf,1,2.697182812830242,90,0.4634373290005896,13,0.4011591835804095,0,inf,0,inf,278,0.0932299405066608,0,inf,0,inf,2,2.075193718601272,0,inf,12,0.9610885418834644,
202 Watchogue Rd,"Staten Island, NY 10314","202 Watchogue Rd Staten Island, NY 10314 ",40.6155793,-74.1361194,4,2.138241176950584,0,inf,3,2.800170941255291,1,0.8172438917548036,135,0.598539746514899,21,0.781270655214386,0,inf,1,2.40012687689486,510,0.0278683986632544,4,2.696503020405293,0,inf,8,0.040836671239918,1,3.00317897072761,18,0.51614159247892,
1968 Mulford Ave,"Bronx, NY 10461","1968 Mulford Ave Bronx, NY 10461 ",40.8517678,-73.8344538,26,0.6325474743277455,0,inf,26,0.3456195040027869,2,1.7517689947536714,129,0.2393549882000843,93,0.5870766731322938,0,inf,0,inf,726,0.1336267816711344,29,0.3456195040027869,1,1.0385889475681818,1,2.0458999355019625,4,0.9489341296591894,38,0.2214620932588272,
22 Lyle Ct,"Staten Island, NY 10306","22 Lyle Ct Staten Island, NY 10306 ",40.5650025,-74.1376032,4,1.1803205298691306,0,inf,8,0.5759325966327619,0,inf,132,0.2100602668817501,9,0.5353428714279879,0,inf,0,inf,317,0.1839812146556957,8,0.5759325966327619,0,inf,0,inf,1,1.123027837890551,14,0.188794801218245,
191 Terrace St,"Bronx, NY 10464","191 Terrace St Bronx, NY 10464 ",40.8579169,-73.7896274,8,0.2153634539250196,0,inf,7,2.041125758486221,0,inf,38,0.3146271964669135,14,0.2385190861038345,0,inf,0,inf,236,0.1917624454253607,7,2.041125758486221,1,1.6204818803836567,1,1.2723491088806806,2,3.040647980922065,9,0.6077453100729622,
1162 Bergen Ave,"Brooklyn, NY 11234","1162 Bergen Ave Brooklyn, NY 11234 ",40.6275761,-73.9140054,21,0.7032251869940077,0,inf,27,1.4481361218397963,2,0.8603147567899725,106,0.2088693591679922,81,0.4511880826736096,1,2.906204081387581,0,inf,1132,0.2090279968507811,27,1.4481361218397963,1,1.649728031694885,2,2.739306365533358,3,1.1516478077511338,34,0.7572385682555756,
1100 Clove Rd Unit G0,"Staten Island, NY 10301","1100 Clove Rd Unit G0 Staten Island, NY 10301 ",40.6189551,-74.1072045,1,3.0632215387675195,0,inf,6,1.7953516211314415,1,1.3155808125542052,170,0.2638635158849927,19,0.7246067067457694,1,2.3011973489849016,1,0.8625735792207896,606,0.2395801292403916,8,1.7953516211314415,0,inf,8,1.0984141314667213,0,inf,21,0.6179694605826395,
28 Mandy Ct,"Staten Island, NY 10309","28 Mandy Ct Staten Island, NY 10309 ",40.5370508,-74.2187697,5,2.00780120202746,0,inf,8,1.006717126933944,0,inf,89,0.6992575805681965,16,0.8375995235342345,0,inf,0,inf,201,0.1994177693212964,8,1.006717126933944,0,inf,1,0.2961387387953567,0,inf,8,1.017471282087737,
27110 Grand Central Pkwy Apt 18E,"Floral Park, NY 11005","27110 Grand Central Pkwy Apt 18E Floral Park, NY 11005 ",40.7250575,-73.7586039,16,1.233992231849906,0,inf,6,1.576595954810239,2,2.709113686491743,258,0.2579004815576456,22,0.8773700768190704,0,inf,0,inf,1180,0.1654673388610043,17,1.1110095346631792,0,inf,0,inf,2,2.314540319026608,64,0.2793204466174336,
3686 Broadway,"New York, NY 10031","3686 Broadway New York, NY 10031 ",40.8309376,-73.9467509,34,0.3453865134517139,0,inf,68,0.2364372253051895,4,1.521130397363832,556,0.1317717672813465,206,0.2189408503707138,4,0.1686788564606943,1,0.9354250197087736,1003,0.0543549209060079,74,0.2364372253051895,0,inf,13,0.1290309986726251,10,0.6472534019612266,99,0.3376169704775856,
48 E 132nd St Apt 5E,"New York, NY 10037","48 E 132nd St Apt 5E New York, NY 10037 ",40.809643,-73.936802,31,0.2319732249460296,0,inf,73,0.3666692632689725,5,0.8008649173823351,919,0.3077444445324359,214,0.094893077544764,4,0.8161243715660025,1,0.9060087845921008,1194,0.052367975415906,76,0.323500355104511,0,inf,18,0.3303489144098411,9,1.0885646830357196,121,0.3198107803618631,
207-16 28th Ave,"Bayside, NY 11360","207-16 28th Ave Bayside, NY 11360 ",40.7735337,-73.7831962,12,0.698250984776044,2,2.670032728285724,1,2.632957352481053,1,2.642893720340391,253,0.4043757371647157,22,0.6405301040235661,0,inf,0,inf,712,0.1574996956931205,9,0.9012957676123,0,inf,1,2.2210008731823327,5,0.550566237870889,37,0.5320226057958802,
161 Beach Rd,"Staten Island, NY 10312","161 Beach Rd Staten Island, NY 10312 ",40.5376803,-74.1526108,1,1.564578262050312,0,inf,8,0.797790733430811,0,inf,95,0.099169192815487,4,2.326258747526228,0,inf,0,inf,217,0.1035030467905936,8,0.797790733430811,0,inf,0,inf,1,3.039405232031554,9,0.7157193108119746,
5115 Tilden Ave,"Brooklyn, NY 11203","5115 Tilden Ave Brooklyn, NY 11203 ",40.6484996,-73.9285115,28,0.9301694854911676,0,inf,69,1.0982133639387943,5,0.5415770855473303,350,0.1442087874839429,114,0.3260361205064595,1,2.348918484845536,0,inf,1665,0.0733452510876197,71,1.0982133639387943,0,inf,4,1.5249008872855203,4,2.00179032093391,80,0.5555655296869636,
35 Remsen St,"Brooklyn, NY 11201","35 Remsen St Brooklyn, NY 11201 ",40.695015,-73.9970887,22,0.8591792328231149,0,inf,116,0.2723915664923921,24,1.3116735464534888,2212,0.0465597055753099,171,0.3943818760505947,9,0.6237239293075114,13,2.3219478244131944,1203,0.2356578594150896,125,0.2723915664923921,1,3.046917442624962,32,0.4854815564451116,13,0.3082982854910473,172,0.231360870160376,
2711 Bruckner Blvd,"Bronx, NY 10465","2711 Bruckner Blvd Bronx, NY 10465 ",40.8305073,-73.8336128,21,0.3727754834375466,0,inf,22,0.8106038358274067,3,2.12412790520036,100,0.5037155922976039,65,0.3248116510387252,0,inf,0,inf,595,0.3145653274432005,22,0.8106038358274067,1,1.400395964977553,1,2.834870594932594,6,0.8376439841085674,25,0.570039252241226,
119 W 80th St Apt 2F,"Manhattan, NY 10024","119 W 80th St Apt 2F Manhattan, NY 10024 ",40.7829767,-73.9754311,12,0.5524791879619041,2,1.0779442471304574,89,0.2016073713661092,12,1.0597897941981946,2050,0.0368879001873179,184,0.1619302853512201,10,1.0339999457532187,11,0.7479467095789967,1386,0.0255986054947505,97,0.2016073713661092,0,inf,24,0.1049256718579529,23,0.6527890159757129,162,0.3098861613650961,
30 Clinton Ct,"Staten Island, NY 10301","30 Clinton Ct Staten Island, NY 10301 ",40.639587,-74.0967888,1,2.13836901289398,0,inf,4,1.1633468613574327,1,1.9729005179495809,116,0.1510241994084356,21,0.3928431531462773,1,1.055240366324783,1,1.2904600410498386,508,0.08191655864051,8,1.1633468613574327,0,inf,8,0.3441566175671943,0,inf,14,1.1149353678869611,
268 Gansevoort Blvd,"Staten Island, NY 10314","268 Gansevoort Blvd Staten Island, NY 10314 ",40.6054909,-74.1271066,4,2.0919125887330323,0,inf,4,1.960608606548192,1,1.4600853809204406,179,0.3489817153074956,21,0.2121795151521218,0,inf,1,2.1876593998198537,594,0.2413389055672277,4,1.960608606548192,0,inf,8,0.8581453017423369,1,2.214889228315735,25,0.3485846935058547,
118-11 84th Ave Unit 601,"Kew Gardens, NY 11415","118-11 84th Ave Unit 601 Kew Gardens, NY 11415 ",40.7041499,-73.83371,23,0.1746785493929533,1,2.5597179467260207,35,0.3777428489436229,6,0.7093547734021973,440,0.1769520902235463,42,0.2607089806706815,1,0.7495595170342837,0,inf,1450,0.0500561402456219,41,0.3777428489436229,0,inf,1,2.3924102719972247,4,2.2127772869938203,83,0.2509377004182758,
26910 Grand Central Pkwy Apt 7C,"Floral Park, NY 11005","26910 Grand Central Pkwy Apt 7C Floral Park, NY 11005 ",40.7566899,-73.72075,11,1.0083824227003937,0,inf,0,inf,1,1.4669609355245223,152,0.6221399675628604,18,0.6655231678137712,0,inf,0,inf,475,0.0959267502998764,11,1.6350833758112755,0,inf,0,inf,3,1.3486489560323145,21,0.8350001483606757,
1858 E 29th St,"Brooklyn, NY 11229","1858 E 29th St Brooklyn, NY 11229 ",40.6058732,-73.9442161,4,1.0499953587502928,0,inf,42,0.7366095931503914,1,1.322869090899784,263,0.394355345784785,83,0.2412905707765965,1,0.9468095740894,0,inf,1095,0.0836255053619052,42,0.7366095931503914,1,2.2016181487945654,3,2.7717325941234936,3,1.1138423575713456,58,0.4023180703864033,
969 Park Ave Unit 1D,"Manhattan, NY 10028","969 Park Ave Unit 1D Manhattan, NY 10028 ",40.7778041,-73.9586415,18,0.9835200497256744,2,1.4250822901045996,101,0.2006036459077984,21,1.2282089050349962,2249,0.07748531811708,189,0.0653489345781073,10,0.7890178353326089,11,0.921617748841747,1480,0.078576818535772,107,0.2006036459077984,1,3.036633797771945,24,0.1463094803705301,22,0.7136648827558332,189,0.1686464876264992,
153 S 4th St Apt 5,"Brooklyn, NY 11211","153 S 4th St Apt 5 Brooklyn, NY 11211 ",40.711735,-73.9620442,27,0.5647282095128736,2,2.745130102544608,156,0.3158796341798761,45,0.1422922981355973,2976,0.008963222552393,208,0.071110688048673,14,1.2557342995471186,16,2.0879081128724493,1781,0.1132796851366132,161,0.3158796341798761,1,1.7134877106434645,40,0.3646489270719292,16,1.0641301820886035,232,0.0566258088256564,
430 E 58th St Ph 80,"New York, NY 10022","430 E 58th St Ph 80 New York, NY 10022 ",40.7582785,-73.9612457,15,0.3435155590359351,3,1.3305616289748508,120,0.4232481519361674,44,0.6140491096823567,3180,0.0538996566767596,179,0.1922123712308692,12,0.6296031516911591,21,0.5567563324851634,1613,0.0701476704675023,125,0.4232481519361674,1,1.7089006204681825,35,0.5379749269182124,24,0.485100474679328,221,0.0953436606897218,
567 Ocean Ave,"Brooklyn, NY 11226","567 Ocean Ave Brooklyn, NY 11226 ",40.649066,-73.9604707,16,0.3305052569226812,0,inf,83,0.1660738559607648,5,1.194989770274583,762,0.1518069836789492,156,0.1871561339495132,2,2.2802514297794567,0,inf,1704,0.0701203317756899,85,0.1660738559607648,0,inf,6,0.1582943714415871,5,1.455568816433368,126,0.1209556756697889,
41 Bennett Pl,"Staten Island, NY 10312","41 Bennett Pl Staten Island, NY 10312 ",40.5293092,-74.1644533,1,2.394954670504879,0,inf,7,1.04467300454716,0,inf,86,0.1059860721925976,2,2.462236096653424,0,inf,0,inf,189,0.0930339405769203,7,1.04467300454716,0,inf,1,2.855875791504663,0,inf,8,1.105500660554244,
128 Lake Ave,"Staten Island, NY 10303","128 Lake Ave Staten Island, NY 10303 ",40.6337045,-74.1511773,4,2.340156426652018,0,inf,0,inf,2,1.2103802905198944,99,0.5892378664476042,28,0.4748417254435148,0,inf,0,inf,375,0.2238211896846756,2,1.8349151893984532,0,inf,7,1.4642049160390689,0,inf,11,0.6842665084113714,
61-25 255th St Unit 979,"Little Neck, NY 11362","61-25 255th St Unit 979 Little Neck, NY 11362 ",40.7581699,-73.72413,12,1.135539388653503,0,inf,0,inf,1,1.6362010060527965,152,0.4650322904983832,17,0.8623363104453309,0,inf,0,inf,484,0.0809980225118512,11,1.4430217450836345,0,inf,0,inf,3,1.5523452446840194,21,0.7410669473484541,
35 62nd St,"Manhattan, NY 10065","35 62nd St Manhattan, NY 10065 ",40.7654146,-73.9693523,15,0.9917137142142828,3,0.7365067645162653,115,0.1783840879008555,37,0.2054955151978361,2928,0.0434044046873381,175,0.0346503595068865,12,0.301105058370889,21,0.7589729404307892,1579,0.1172856770800505,122,0.1783840879008555,1,2.0963905312167435,31,0.1011492380463245,23,0.237089761201075,207,0.2509683915587408,
100 W 57th St Apt 11J,"New York, NY 10019","100 W 57th St Apt 11J New York, NY 10019 ",40.7614835,-73.97081,15,0.8827451368863277,3,0.7909523460353433,119,0.1753632452685916,40,0.0965148108238981,3103,0.0577470333708607,174,0.1040587023989242,12,0.5264288852452086,21,0.8640570830560274,1586,0.0260466974546605,126,0.1753632452685916,1,1.820157102638967,34,0.1806895978449662,25,0.0959965252241751,211,0.2440307211423991,
6451 59th Ave,"Maspeth, NY 11378","6451 59th Ave Maspeth, NY 11378 ",40.7204422,-73.8993415,11,2.189932212854006,0,inf,79,0.8016893684606726,30,0.5865922647804187,1236,0.1804934272794425,92,0.4129721558251639,1,2.616708620633251,0,inf,1604,0.1728983861129772,83,0.8016893684606726,0,inf,4,1.2692933600930998,3,1.1046235886532532,153,0.2832779392653403,
263 Albee Ave,"Staten Island, NY 10312","263 Albee Ave Staten Island, NY 10312 ",40.5361943,-74.1819234,1,3.044534252607313,0,inf,8,0.3666503634897807,0,inf,114,0.3843377024540487,3,1.6757393020424618,0,inf,0,inf,219,0.0883864681336513,8,0.3666503634897807,0,inf,1,1.84991223496012,0,inf,9,1.0770120349661654,
36 E 63rd St,"Manhattan, NY 10065","36 E 63rd St Manhattan, NY 10065 ",40.7657311,-73.9690147,15,0.9956293203145576,3,0.7478440728285729,113,0.1701734048771362,38,0.2332959548049473,2911,0.0532917029331537,177,0.0558836729317513,13,0.2764947332027933,21,0.7429583619301849,1570,0.1256681720114386,120,0.1701734048771362,1,2.119775326810509,31,0.1273810806682145,23,0.2586088447096223,206,0.2415301014270617,
4 W 101st St Apt 5,"Manhattan, NY 10025","4 W 101st St Apt 5 Manhattan, NY 10025 ",40.7947364,-73.9624506,19,0.4837834129906835,1,2.1081893441906057,83,0.109405884725622,8,1.0574986763833971,1584,0.031911147465144,208,0.160076579809898,8,1.0721695703794656,5,1.703203726049032,1269,0.0174851671209323,87,0.109405884725622,0,inf,19,0.6967178495380232,24,0.2804894270603201,143,0.0528048551447125,
12 Bunnell Ct,"Staten Island, NY 10312","12 Bunnell Ct Staten Island, NY 10312 ",40.5524654,-74.2004814,3,2.464268478123714,0,inf,7,1.3807812489513254,0,inf,119,0.3759213159943353,13,1.847909565510208,0,inf,0,inf,232,0.2771874837766639,7,1.3807812489513254,0,inf,1,1.157251071783393,0,inf,11,0.3509380733641178,
83 118th St Unit 3J,"Queens, NY 11415","83 118th St Unit 3J Queens, NY 11415 ",40.7059307,-73.8342344,23,0.282218196596394,1,2.656449152649002,34,0.4853696042206994,6,0.6262926890708289,446,0.0751614173778023,45,0.1823147621104193,1,0.635081868111467,0,inf,1444,0.0700033231071741,39,0.308896990600831,0,inf,1,2.2894556498417185,4,2.194781061134062,86,0.1291367325158733,
